date,date_non_format,destination_liste,compagnie,statut,ville_depart,ville_arrivee,heure_depart_prevue,heure_depart_reelle,retard_depart_min,heure_arrivee_prevue,heure_arrivee_reelle,retard_arrivee_min,terminal_depart,terminal_arrivee
2025-02-18,18 Feb,Pau,Amelia,Parti 19:52,ORY • Paris,PUF • Pau,19:50,19:52,2,21:23,21:05,-18,--,OR1
2025-02-18,18 Feb,Saint Denis,French Bee  1,Parti 20:09,ORY • Paris,RUN • Saint Denis,19:55,20:09,14,09:55,09:33,-22,4,4
2025-02-18,18 Feb,Saint Denis,Air Caraibes,Parti 20:09,ORY • Paris,RUN • Saint Denis,19:55,20:09,14,09:55,09:33,-22,4,4
2025-02-18,18 Feb,Biarritz,Transavia,Parti 19:57,ORY • Paris,BIQ • Biarritz,20:00,19:57,-3,21:30,21:07,-23,3,2G
2025-02-18,18 Feb,Toulouse,Air France,Annulé,ORY • Paris,TLS • Toulouse,20:00,--,,21:15,--,,3,2
2025-02-18,18 Feb,Aurillac,Chalair  1,Estimé 20:00,ORY • Paris,AUR • Aurillac,20:05,--,,21:25,--,,1,--
2025-02-18,18 Feb,Aurillac,Air France,Estimé 20:00,ORY • Paris,AUR • Aurillac,20:05,--,,21:25,--,,1,--
2025-02-18,18 Feb,Aurillac,Chalair,Parti 20:04,ORY • Paris,AUR • Aurillac,20:05,20:04,-1,21:08,21:07,-1,--,OR1
2025-02-18,18 Feb,Rodez,Volotea,Parti 20:13,ORY • Paris,RDZ • Rodez,20:10,20:13,3,21:25,21:07,-18,A,A
2025-02-18,18 Feb,Castres,Chalair  1,Parti 19:59,ORY • Paris,DCM • Castres,20:10,19:59,-11,21:45,21:16,-29,1,1
2025-02-18,18 Feb,Castres,Air France,Parti 19:59,ORY • Paris,DCM • Castres,20:10,19:59,-11,21:45,21:16,-29,1,1
2025-02-18,18 Feb,Marseille,Air France,Parti 20:21,ORY • Paris,MRS • Marseille,20:15,20:21,6,21:35,21:25,-10,3,1
2025-02-18,18 Feb,Figari,Air Corsica  1,Parti 20:29,ORY • Paris,FSC • Figari,20:15,20:29,14,21:55,21:51,-4,3,2
2025-02-18,18 Feb,Figari,Air France,Parti 20:29,ORY • Paris,FSC • Figari,20:15,20:29,14,21:55,21:51,-4,3,2
2025-02-19,19 Feb,Montpellier,Transavia,Parti 19:31,ORY • Paris,MPL • Montpellier,19:10,19:31,21,20:35,20:27,-8,3,--
2025-02-19,19 Feb,Alger,Air Algerie,Parti 20:16,ORY • Paris,ALG • Alger,19:10,20:16,66,21:20,22:00,40,4,4
2025-02-19,19 Feb,Toulouse,easyJet UK,Parti 19:12,ORY • Paris,TLS • Toulouse,19:10,19:12,2,20:25,20:03,-22,1,3
2025-02-19,19 Feb,Montpellier,Transavia,Prévu,ORY • Paris,MPL • Montpellier,19:10,--,,20:35,--,,3,--
2025-02-19,19 Feb,Madrid,Air Europa  2,Parti 20:05,ORY • Paris,MAD • Madrid,19:25,20:05,40,21:25,21:34,9,1,T2
2025-02-19,19 Feb,Madrid,Azul,Parti 20:05,ORY • Paris,MAD • Madrid,19:25,20:05,40,21:25,21:34,9,1,T2
2025-02-19,19 Feb,Madrid,Aeromexico,Parti 20:05,ORY • Paris,MAD • Madrid,19:25,20:05,40,21:25,21:34,9,1,T2
2025-02-19,19 Feb,Tanger,Royal Air Maroc,Parti 19:37,ORY • Paris,TNG • Tanger,19:30,19:37,7,22:15,21:39,-36,4,CF
2025-02-19,19 Feb,Milan,ITA Airways,Parti 19:37,ORY • Paris,LIN • Milan,19:35,19:37,2,21:00,20:45,-15,2,1
2025-02-19,19 Feb,Nice,Air France,Parti 19:39,ORY • Paris,NCE • Nice,19:35,19:39,4,21:00,20:45,-15,3,2
2025-02-19,19 Feb,Perpignan,Transavia,Parti 19:43,ORY • Paris,PGF • Perpignan,19:40,19:43,3,21:10,20:43,-27,3,3
2025-02-19,19 Feb,Naples,easyJet UK,Parti 20:02,ORY • Paris,NAP • Naples,19:40,20:02,22,21:50,21:57,7,1,2
2025-02-19,19 Feb,Perpignan,Transavia,Prévu,ORY • Paris,PGF • Perpignan,19:40,--,,21:10,--,,3,--
2025-02-19,19 Feb,Brive-la-Gaillarde,Chalair  1,Parti 19:49,ORY • Paris,BVE • Brive-la-Gaillarde,19:45,19:49,4,21:00,--,,1,1
2025-02-19,19 Feb,Brive-la-Gaillarde,Air France,Parti 19:49,ORY • Paris,BVE • Brive-la-Gaillarde,19:45,19:49,4,21:00,--,,1,1
2025-02-19,19 Feb,Pau,Amelia,Parti 19:51,ORY • Paris,PUF • Pau,19:50,19:51,1,21:17,20:57,-20,--,OR2
2025-02-19,19 Feb,Biarritz,Transavia,Prévu,ORY • Paris,BIQ • Biarritz,19:50,--,,21:20,--,,3,--
2025-02-19,19 Feb,Biarritz,Transavia,Parti 19:53,ORY • Paris,BIQ • Biarritz,19:50,19:53,3,21:20,20:52,-28,3,1
2025-02-19,19 Feb,Saint Denis,French Bee  1,Parti 20:11,ORY • Paris,RUN • Saint Denis,19:55,20:11,16,09:55,09:39,-16,4,4
2025-02-19,19 Feb,Saint Denis,Air Caraibes,Parti 20:11,ORY • Paris,RUN • Saint Denis,19:55,20:11,16,09:55,09:39,-16,4,4
2025-02-19,19 Feb,Toulouse,Air France,Parti 19:59,ORY • Paris,TLS • Toulouse,20:00,19:59,-1,21:15,20:51,-24,3,1
2025-02-19,19 Feb,Aurillac,Chalair,Parti 20:19,ORY • Paris,AUR • Aurillac,20:05,20:19,14,21:08,21:16,8,--,OR1
2025-02-19,19 Feb,Aurillac,Chalair  1,Estimé 20:16,ORY • Paris,AUR • Aurillac,20:05,--,,21:25,--,,1,--
2025-02-19,19 Feb,Aurillac,Air France,Estimé 20:16,ORY • Paris,AUR • Aurillac,20:05,--,,21:25,--,,1,--
2025-02-19,19 Feb,Castres,Chalair  1,Parti 20:08,ORY • Paris,DCM • Castres,20:10,20:08,-2,21:45,21:21,-24,1,1
2025-02-19,19 Feb,Castres,Air France,Parti 20:08,ORY • Paris,DCM • Castres,20:10,20:08,-2,21:45,21:21,-24,1,1
2025-02-20,20 Feb,Amsterdam,Vueling  3,Parti 19:08,ORY • Paris,AMS • Amsterdam,19:00,19:08,8,20:20,20:03,-17,A,3
2025-02-20,20 Feb,Amsterdam,Iberia Airlines,Parti 19:08,ORY • Paris,AMS • Amsterdam,19:00,19:08,8,20:20,20:03,-17,A,3
2025-02-20,20 Feb,Amsterdam,LATAM Airlines,Parti 19:08,ORY • Paris,AMS • Amsterdam,19:00,19:08,8,20:20,20:03,-17,A,3
2025-02-20,20 Feb,Amsterdam,Qatar Airways,Parti 19:08,ORY • Paris,AMS • Amsterdam,19:00,19:08,8,20:20,20:03,-17,A,3
2025-02-20,20 Feb,Nice,Air France,Parti 19:07,ORY • Paris,NCE • Nice,19:05,19:07,2,20:30,20:16,-14,3,2
2025-02-20,20 Feb,Alger,Air Algerie,Parti 19:27,ORY • Paris,ALG • Alger,19:10,19:27,17,21:20,21:14,-6,4,4
2025-02-20,20 Feb,Toulouse,easyJet UK,Parti 19:31,ORY • Paris,TLS • Toulouse,19:10,19:31,21,20:25,20:27,2,1,2
2025-02-20,20 Feb,Montpellier,Transavia,Parti 20:42,ORY • Paris,MPL • Montpellier,19:10,20:42,92,20:35,--,,3,1
2025-02-20,20 Feb,Madrid,Air Europa  2,Parti 19:41,ORY • Paris,MAD • Madrid,19:25,19:41,16,21:25,21:16,-9,1,1
2025-02-20,20 Feb,Madrid,Azul,Parti 19:41,ORY • Paris,MAD • Madrid,19:25,19:41,16,21:25,21:16,-9,1,1
2025-02-20,20 Feb,Madrid,Aeromexico,Parti 19:41,ORY • Paris,MAD • Madrid,19:25,19:41,16,21:25,21:16,-9,1,1
2025-02-20,20 Feb,Toulouse,Air France,Parti 19:28,ORY • Paris,TLS • Toulouse,19:30,19:28,-2,20:45,20:23,-22,3,2
2025-02-20,20 Feb,Milan,ITA Airways,Parti 19:29,ORY • Paris,LIN • Milan,19:35,19:29,-6,21:00,20:40,-20,2,1
2025-02-20,20 Feb,Nice,Air France,Parti 19:42,ORY • Paris,NCE • Nice,19:35,19:42,7,21:00,20:51,-9,3,2
2025-02-20,20 Feb,Perpignan,Transavia,Parti 19:47,ORY • Paris,PGF • Perpignan,19:40,19:47,7,21:10,20:51,-19,3,3
2025-02-20,20 Feb,Naples,easyJet UK,Parti 19:46,ORY • Paris,NAP • Naples,19:40,19:46,6,21:50,21:31,-19,1,1
2025-02-20,20 Feb,Brive-la-Gaillarde,Chalair  1,Parti 19:54,ORY • Paris,BVE • Brive-la-Gaillarde,19:45,19:54,9,21:00,--,,1,1
2025-02-20,20 Feb,Brive-la-Gaillarde,Air France,Parti 19:54,ORY • Paris,BVE • Brive-la-Gaillarde,19:45,19:54,9,21:00,--,,1,1
2025-02-20,20 Feb,Pau,Amelia,Parti 19:56,ORY • Paris,PUF • Pau,19:50,19:56,6,21:18,21:10,-8,--,OR1
2025-02-20,20 Feb,Saint Denis,French Bee  1,Parti 20:20,ORY • Paris,RUN • Saint Denis,19:55,20:20,25,09:55,09:50,-5,4,4
2025-02-20,20 Feb,Saint Denis,Air Caraibes,Parti 20:20,ORY • Paris,RUN • Saint Denis,19:55,20:20,25,09:55,09:50,-5,4,4
2025-02-20,20 Feb,Toulouse,Air France,Parti 19:52,ORY • Paris,TLS • Toulouse,20:00,19:52,-8,21:15,20:47,-28,3,1
2025-02-20,20 Feb,Aurillac,Chalair,Parti 19:59,ORY • Paris,AUR • Aurillac,20:05,19:59,-6,21:09,21:03,-6,--,OR1
2025-02-20,20 Feb,Aurillac,Chalair  1,Pas d’info,ORY • Paris,AUR • Aurillac,20:05,--,,21:25,--,,1,OR1
2025-02-20,20 Feb,Aurillac,Air France,Pas d’info,ORY • Paris,AUR • Aurillac,20:05,--,,21:25,--,,1,OR1
2025-02-20,20 Feb,Rodez,Volotea,Parti 20:18,ORY • Paris,RDZ • Rodez,20:10,20:18,8,21:25,21:10,-15,A,A
2025-02-20,20 Feb,Castres,Chalair  1,Parti 20:16,ORY • Paris,DCM • Castres,20:10,20:16,6,21:45,21:31,-14,1,1
2025-02-20,20 Feb,Castres,Air France,Parti 20:16,ORY • Paris,DCM • Castres,20:10,20:16,6,21:45,21:31,-14,1,1
2025-02-20,20 Feb,Marseille,Air France,Parti 20:22,ORY • Paris,MRS • Marseille,20:15,20:22,7,21:35,21:24,-11,3,1
2025-02-21,21 Feb,Casablanca,Tui Fly,Parti 19:23,ORY • Paris,CMN • Casablanca,19:05,19:23,18,22:35,22:18,-17,D,1
2025-02-21,21 Feb,Montpellier,Transavia,Prévu,ORY • Paris,MPL • Montpellier,19:10,--,,20:35,--,,3,--
2025-02-21,21 Feb,Montpellier,Transavia,Parti 19:13,ORY • Paris,MPL • Montpellier,19:10,19:13,3,20:35,20:15,-20,3,--
2025-02-21,21 Feb,Alger,Air Algerie,Prévu,ORY • Paris,ALG • Alger,19:10,--,,21:20,--,,4,4
2025-02-21,21 Feb,Toulouse,easyJet UK,Parti 19:10,ORY • Paris,TLS • Toulouse,19:10,19:10,0,20:25,20:11,-14,1,1
2025-02-21,21 Feb,Alger,Amelia,Parti 19:26,ORY • Paris,ALG • Alger,19:10,19:26,16,21:20,21:20,0,4,4
2025-02-21,21 Feb,Londres,Vueling  2,Parti 19:19,ORY • Paris,LGW • Londres,19:20,19:19,-1,19:25,19:08,-17,1,S
2025-02-21,21 Feb,Londres,British Airways,Parti 19:19,ORY • Paris,LGW • Londres,19:20,19:19,-1,19:25,19:08,-17,1,S
2025-02-21,21 Feb,Londres,Iberia Airlines,Parti 19:19,ORY • Paris,LGW • Londres,19:20,19:19,-1,19:25,19:08,-17,1,S
2025-02-21,21 Feb,Madrid,Galistair Infinite Aviation  2,Parti 19:17,ORY • Paris,MAD • Madrid,19:25,19:17,-8,21:25,20:56,-29,1,2
2025-02-21,21 Feb,Madrid,Azul,Parti 19:17,ORY • Paris,MAD • Madrid,19:25,19:17,-8,21:25,20:56,-29,1,T2
2025-02-21,21 Feb,Madrid,Aeromexico,Parti 19:17,ORY • Paris,MAD • Madrid,19:25,19:17,-8,21:25,20:56,-29,1,T2
2025-02-21,21 Feb,Madrid,Air Europa,Parti 19:25,ORY • Paris,MAD • Madrid,19:25,19:25,0,21:25,21:05,-20,1,T2
2025-02-21,21 Feb,Tanger,Royal Air Maroc,Parti 19:35,ORY • Paris,TNG • Tanger,19:30,19:35,5,22:15,22:02,-13,4,1
2025-02-21,21 Feb,Milan,ITA Airways,Parti 19:39,ORY • Paris,LIN • Milan,19:35,19:39,4,21:00,20:45,-15,2,A
2025-02-21,21 Feb,Nice,Air France,Parti 20:26,ORY • Paris,NCE • Nice,19:35,20:26,51,21:00,21:34,34,3,2
2025-02-21,21 Feb,Brive-la-Gaillarde,Chalair  1,Estimé 19:46,ORY • Paris,BVE • Brive-la-Gaillarde,19:45,--,,21:00,--,,1,1
2025-02-21,21 Feb,Brive-la-Gaillarde,Air France,Estimé 19:46,ORY • Paris,BVE • Brive-la-Gaillarde,19:45,--,,21:00,--,,1,1
2025-02-21,21 Feb,Casablanca,Royal Air Maroc,Parti 19:59,ORY • Paris,CMN • Casablanca,19:45,19:59,14,22:50,22:49,-1,4,2
2025-02-21,21 Feb,Pau,Amelia,Parti 19:49,ORY • Paris,PUF • Pau,19:50,19:49,-1,21:24,21:05,-19,--,OR2
2025-02-21,21 Feb,Toulouse,Air France,Parti 20:08,ORY • Paris,TLS • Toulouse,20:00,20:08,8,21:15,21:08,-7,3,1
2025-02-21,21 Feb,Aurillac,Chalair,Estimé 21:07,ORY • Paris,AUR • Aurillac,20:05,--,,21:12,--,,--,--
2025-02-21,21 Feb,Aurillac,Chalair  1,Pas d’info,ORY • Paris,AUR • Aurillac,20:05,--,,21:25,--,,1,--
2025-02-21,21 Feb,Aurillac,Air France,Pas d’info,ORY • Paris,AUR • Aurillac,20:05,--,,21:25,--,,1,--
2025-02-21,21 Feb,Castres,Chalair  1,Parti 20:14,ORY • Paris,DCM • Castres,20:10,20:14,4,21:45,21:39,-6,1,1
2025-02-21,21 Feb,Castres,Air France,Parti 20:14,ORY • Paris,DCM • Castres,20:10,20:14,4,21:45,21:39,-6,1,1
2025-02-21,21 Feb,Rodez,Volotea,Parti 20:22,ORY • Paris,RDZ • Rodez,20:10,20:22,12,21:25,21:16,-9,A,A
2025-02-22,22 Feb,Porto,Transavia,Parti 17:48,ORY • Paris,OPO • Porto,17:35,17:48,13,18:55,18:47,-8,3,1
2025-02-22,22 Feb,Venise,easyJet UK,Parti 17:50,ORY • Paris,VCE • Venise,17:40,17:50,10,19:15,19:15,0,1,1
2025-02-22,22 Feb,Lisbonne,TAP Air Portugal  2,Parti 17:44,ORY • Paris,LIS • Lisbonne,17:40,17:44,4,19:10,18:47,-23,1,1
2025-02-22,22 Feb,Lisbonne,Azul,Parti 17:44,ORY • Paris,LIS • Lisbonne,17:40,17:44,4,19:10,18:47,-23,1,1
2025-02-22,22 Feb,Lisbonne,sata-internacional,Parti 17:44,ORY • Paris,LIS • Lisbonne,17:40,17:44,4,19:10,18:47,-23,1,1
2025-02-22,22 Feb,Ajaccio,Air France  1,Parti 17:56,ORY • Paris,AJA • Ajaccio,17:40,17:56,16,19:20,19:18,-2,3,2
2025-02-22,22 Feb,Ajaccio,Air Corsica,Parti 17:56,ORY • Paris,AJA • Ajaccio,17:40,17:56,16,19:20,19:18,-2,3,2
2025-02-22,22 Feb,Palma de Majorque,Vueling  1,Parti 18:00,ORY • Paris,PMI • Palma de Majorque,17:40,18:00,20,19:25,19:36,11,1,1
2025-02-22,22 Feb,Palma de Majorque,Iberia Airlines,Parti 18:00,ORY • Paris,PMI • Palma de Majorque,17:40,18:00,20,19:25,19:36,11,1,1
2025-02-22,22 Feb,Madrid,Transavia,Parti 18:15,ORY • Paris,MAD • Madrid,17:45,18:15,30,19:55,19:51,-4,3,1
2025-02-22,22 Feb,Valence,Vueling  1,Parti 18:18,ORY • Paris,VLC • Valence,17:50,18:18,28,19:40,19:58,18,1,1
2025-02-22,22 Feb,Valence,Iberia Airlines,Parti 18:18,ORY • Paris,VLC • Valence,17:50,18:18,28,19:40,19:58,18,1,1
2025-02-22,22 Feb,Milan,easyJet UK,Parti 18:25,ORY • Paris,LIN • Milan,18:00,18:25,25,19:25,19:33,8,1,1
2025-02-22,22 Feb,Milan,easyJet,Parti 18:07,ORY • Paris,LIN • Milan,18:00,18:07,7,19:25,19:32,7,--,T0
2025-02-22,22 Feb,Barcelone,Vueling  2,Parti 18:27,ORY • Paris,BCN • Barcelone,18:05,18:27,22,19:45,19:48,3,1,T1
2025-02-22,22 Feb,Barcelone,Iberia Airlines,Parti 18:27,ORY • Paris,BCN • Barcelone,18:05,18:27,22,19:45,19:48,3,1,T1
2025-02-22,22 Feb,Barcelone,Qatar Airways,Parti 18:27,ORY • Paris,BCN • Barcelone,18:05,18:27,22,19:45,19:48,3,1,T1
2025-02-22,22 Feb,Casablanca,Royal Air Maroc,Parti 18:48,ORY • Paris,CMN • Casablanca,18:10,18:48,38,21:05,21:07,2,4,2
2025-02-22,22 Feb,Lourdes/Tarbes,Volotea,Parti 18:35,ORY • Paris,LDE • Lourdes/Tarbes,18:20,18:35,15,19:45,19:43,-2,A,A
2025-02-22,22 Feb,Barcelone,Transavia,Posé,ORY • Paris,BCN • Barcelone,18:20,--,,20:00,20:28,28,3,T2
2025-02-22,22 Feb,Barcelone,Transavia,Parti 18:59,ORY • Paris,BCN • Barcelone,18:20,18:59,39,20:00,20:26,26,3,2
2025-02-22,22 Feb,Venise,Transavia,Parti 19:01,ORY • Paris,VCE • Venise,18:30,19:01,31,20:10,20:15,5,3,1
2025-02-22,22 Feb,Milan,Vueling  1,Parti 18:28,ORY • Paris,MXP • Milan,18:35,18:28,-7,20:00,19:33,-27,1,1
2025-02-22,22 Feb,Milan,Iberia Airlines,Parti 18:28,ORY • Paris,MXP • Milan,18:35,18:28,-7,20:00,19:33,-27,1,1
2025-02-22,22 Feb,New York,French Bee  1,Parti 18:52,ORY • Paris,EWR • New York,18:40,18:52,12,21:00,--,,4,B
2025-02-22,22 Feb,New York,Air Caraibes,Parti 18:52,ORY • Paris,EWR • New York,18:40,18:52,12,21:00,--,,4,B
2025-02-22,22 Feb,Toulouse,Air France,Parti 19:02,ORY • Paris,TLS • Toulouse,19:00,19:02,2,20:15,20:00,-15,3,4
2025-02-22,22 Feb,Madrid,Iberia Airlines  4,Parti 19:12,ORY • Paris,MAD • Madrid,19:00,19:12,12,21:05,20:47,-18,1,T4
2025-02-22,22 Feb,Madrid,Avianca,Parti 19:12,ORY • Paris,MAD • Madrid,19:00,19:12,12,21:05,--,,1,4
2025-02-22,22 Feb,Madrid,LATAM Airlines,Parti 19:12,ORY • Paris,MAD • Madrid,19:00,19:12,12,21:05,--,,1,4
2025-02-22,22 Feb,Madrid,Qatar Airways,Parti 19:12,ORY • Paris,MAD • Madrid,19:00,19:12,12,21:05,--,,1,4
2025-02-22,22 Feb,Madrid,Vueling,Parti 19:12,ORY • Paris,MAD • Madrid,19:00,19:12,12,21:05,--,,1,4
2025-02-22,22 Feb,Alger,Air Algerie,Parti 21:05,ORY • Paris,ALG • Alger,19:10,21:05,115,21:20,--,,4,4
2025-02-23,23 Feb,Madrid,Air Europa  2,Parti 19:24,ORY • Paris,MAD • Madrid,19:25,19:24,-1,21:25,20:56,-29,1,2
2025-02-23,23 Feb,Madrid,Azul,Parti 19:24,ORY • Paris,MAD • Madrid,19:25,19:24,-1,21:25,20:56,-29,1,2
2025-02-23,23 Feb,Madrid,Aeromexico,Parti 19:24,ORY • Paris,MAD • Madrid,19:25,19:24,-1,21:25,20:56,-29,1,2
2025-02-23,23 Feb,Nice,Air France,Parti 19:39,ORY • Paris,NCE • Nice,19:35,19:39,4,21:00,20:46,-14,3,2
2025-02-23,23 Feb,Milan,ITA Airways,Parti 19:13,ORY • Paris,LIN • Milan,19:35,19:13,-22,21:00,20:38,-22,2,T0
2025-02-23,23 Feb,Tanger,Royal Air Maroc,Parti 19:59,ORY • Paris,TNG • Tanger,19:40,19:59,19,21:25,21:15,-10,4,--
2025-02-23,23 Feb,Brive-la-Gaillarde,Chalair  1,Parti 20:01,ORY • Paris,BVE • Brive-la-Gaillarde,19:45,20:01,16,21:00,21:01,1,1,1
2025-02-23,23 Feb,Brive-la-Gaillarde,Air France,Parti 20:01,ORY • Paris,BVE • Brive-la-Gaillarde,19:45,20:01,16,21:00,21:01,1,1,1
2025-02-23,23 Feb,Pau,Amelia,Parti 19:55,ORY • Paris,PUF • Pau,19:50,19:55,5,21:10,21:03,-7,--,OR1
2025-02-23,23 Feb,Biarritz,Transavia,Prévu,ORY • Paris,BIQ • Biarritz,19:50,--,,21:20,--,,3,--
2025-02-23,23 Feb,Biarritz,Transavia,Parti 19:56,ORY • Paris,BIQ • Biarritz,19:50,19:56,6,21:20,21:00,-20,3,1
2025-02-23,23 Feb,Saint Denis,French Bee  1,Parti 20:10,ORY • Paris,RUN • Saint Denis,19:55,20:10,15,09:55,09:41,-14,4,4
2025-02-23,23 Feb,Saint Denis,Air Caraibes,Parti 20:10,ORY • Paris,RUN • Saint Denis,19:55,20:10,15,09:55,09:41,-14,4,4
2025-02-23,23 Feb,Perpignan,Transavia,Prévu,ORY • Paris,PGF • Perpignan,20:00,--,,21:30,--,,3,--
2025-02-23,23 Feb,Perpignan,Transavia,Parti 21:05,ORY • Paris,PGF • Perpignan,20:00,21:05,65,21:30,22:02,32,3,3
2025-02-23,23 Feb,Toulouse,Air France,Parti 20:12,ORY • Paris,TLS • Toulouse,20:00,20:12,12,21:15,21:05,-10,3,2
2025-02-23,23 Feb,Aurillac,Chalair  1,Pas d’info,ORY • Paris,AUR • Aurillac,20:05,--,,21:25,--,,1,OR1
2025-02-23,23 Feb,Aurillac,Air France,Pas d’info,ORY • Paris,AUR • Aurillac,20:05,--,,21:25,--,,1,OR1
2025-02-23,23 Feb,Naples,easyJet UK,Parti 20:05,ORY • Paris,NAP • Naples,20:05,20:05,0,22:15,22:01,-14,1,1
2025-02-23,23 Feb,Aurillac,Chalair,Parti 20:37,ORY • Paris,AUR • Aurillac,20:05,20:37,32,21:45,21:34,-11,--,OR1
2025-02-23,23 Feb,Castres,Chalair  1,Parti 20:07,ORY • Paris,DCM • Castres,20:10,20:07,-3,21:45,21:19,-26,1,1
2025-02-23,23 Feb,Castres,Air France,Parti 20:07,ORY • Paris,DCM • Castres,20:10,20:07,-3,21:45,21:19,-26,1,1
2025-02-23,23 Feb,Rodez,Volotea,Parti 20:18,ORY • Paris,RDZ • Rodez,20:10,20:18,8,21:25,21:06,-19,A,A
2025-02-23,23 Feb,Marseille,Air France,Parti 20:19,ORY • Paris,MRS • Marseille,20:15,20:19,4,21:35,21:17,-18,3,1
2025-02-23,23 Feb,Bilbao,Vueling  1,Parti 20:20,ORY • Paris,BIO • Bilbao,20:25,20:20,-5,22:00,21:27,-33,1,O
2025-02-23,23 Feb,Bilbao,Iberia Airlines,Parti 20:20,ORY • Paris,BIO • Bilbao,20:25,20:20,-5,22:00,21:27,-33,1,O
2025-02-23,23 Feb,Toulouse,Air France  1,Parti 20:29,ORY • Paris,TLS • Toulouse,20:30,20:29,-1,21:45,21:21,-24,3,2
2025-02-23,23 Feb,Toulouse,Air Europa,Parti 20:29,ORY • Paris,TLS • Toulouse,20:30,20:29,-1,21:45,21:21,-24,3,2
2025-02-24,24 Feb,Nice,Air France,Parti 19:14,ORY • Paris,NCE • Nice,19:05,19:14,9,20:30,20:23,-7,3,2
2025-02-24,24 Feb,Montpellier,Transavia,Parti 19:44,ORY • Paris,MPL • Montpellier,19:10,19:44,34,20:35,20:47,12,3,--
2025-02-24,24 Feb,Djerba,JSC Avion Express,Parti 19:55,ORY • Paris,DJE • Djerba,19:15,19:55,40,22:05,--,,4,1
2025-02-24,24 Feb,Madrid,Air Europa  2,Parti 19:23,ORY • Paris,MAD • Madrid,19:25,19:23,-2,21:25,20:59,-26,1,T2
2025-02-24,24 Feb,Madrid,Azul,Parti 19:23,ORY • Paris,MAD • Madrid,19:25,19:23,-2,21:25,20:59,-26,1,T2
2025-02-24,24 Feb,Madrid,Aeromexico,Parti 19:23,ORY • Paris,MAD • Madrid,19:25,19:23,-2,21:25,20:59,-26,1,T2
2025-02-24,24 Feb,Milan,ITA Airways,Parti 19:23,ORY • Paris,LIN • Milan,19:35,19:23,-12,21:00,20:30,-30,2,1
2025-02-24,24 Feb,Nice,Air France,Parti 19:40,ORY • Paris,NCE • Nice,19:35,19:40,5,21:00,20:49,-11,3,2
2025-02-24,24 Feb,Tanger,Royal Air Maroc,Parti 19:52,ORY • Paris,TNG • Tanger,19:40,19:52,12,21:25,21:05,-20,4,1
2025-02-24,24 Feb,Perpignan,Transavia,Parti 20:01,ORY • Paris,PGF • Perpignan,19:40,20:01,21,21:10,21:04,-6,3,3
2025-02-24,24 Feb,Brive-la-Gaillarde,Chalair  1,Parti 19:49,ORY • Paris,BVE • Brive-la-Gaillarde,19:45,19:49,4,21:00,--,,1,1
2025-02-24,24 Feb,Brive-la-Gaillarde,Air France,Parti 19:49,ORY • Paris,BVE • Brive-la-Gaillarde,19:45,19:49,4,21:00,--,,1,1
2025-02-24,24 Feb,Pau,Amelia,Parti 19:51,ORY • Paris,PUF • Pau,19:50,19:51,1,21:20,21:04,-16,--,OR2
2025-02-24,24 Feb,Biarritz,Transavia,Parti 20:11,ORY • Paris,BIQ • Biarritz,19:50,20:11,21,21:20,21:16,-4,3,1
2025-02-24,24 Feb,Naples,easyJet UK,Parti 20:08,ORY • Paris,NAP • Naples,19:55,20:08,13,22:05,22:05,0,1,2
2025-02-24,24 Feb,Saint Denis,French Bee  1,Parti 20:36,ORY • Paris,RUN • Saint Denis,19:55,20:36,41,09:55,09:55,0,4,4
2025-02-24,24 Feb,Saint Denis,Air Caraibes,Parti 20:36,ORY • Paris,RUN • Saint Denis,19:55,20:36,41,09:55,09:55,0,4,4
2025-02-24,24 Feb,Aurillac,Chalair  1,Estimé 20:05,ORY • Paris,AUR • Aurillac,20:05,--,,21:25,--,,1,OR1
2025-02-24,24 Feb,Aurillac,Air France,Estimé 20:05,ORY • Paris,AUR • Aurillac,20:05,--,,21:25,--,,1,OR1
2025-02-24,24 Feb,Aurillac,Chalair,Parti 20:05,ORY • Paris,AUR • Aurillac,20:05,20:05,0,21:09,21:05,-4,--,OR1
2025-02-24,24 Feb,Rodez,Volotea,Parti 20:16,ORY • Paris,RDZ • Rodez,20:10,20:16,6,21:25,21:08,-17,A,A
2025-02-24,24 Feb,Castres,Chalair  1,Parti 20:09,ORY • Paris,DCM • Castres,20:10,20:09,-1,21:45,21:24,-21,1,1
2025-02-24,24 Feb,Castres,Air France,Parti 20:09,ORY • Paris,DCM • Castres,20:10,20:09,-1,21:45,21:24,-21,1,1
2025-02-24,24 Feb,Figari,Air Corsica  1,Parti 20:19,ORY • Paris,FSC • Figari,20:15,20:19,4,21:55,21:41,-14,3,2
2025-02-24,24 Feb,Figari,Air France,Parti 20:19,ORY • Paris,FSC • Figari,20:15,20:19,4,21:55,21:41,-14,3,2
2025-02-24,24 Feb,Bilbao,Volotea,Parti 20:21,ORY • Paris,BIO • Bilbao,20:15,20:21,6,21:45,21:41,-4,A,O
2025-02-24,24 Feb,Marseille,Air France,Parti 20:18,ORY • Paris,MRS • Marseille,20:15,20:18,3,21:35,21:22,-13,3,1
2025-02-25,25 Feb,Djerba,JSC Avion Express,Parti 21:18,ORY • Paris,DJE • Djerba,19:15,21:18,123,22:05,--,,4,3
2025-02-25,25 Feb,Madrid,Air Europa  2,Parti 19:15,ORY • Paris,MAD • Madrid,19:25,19:15,-10,21:25,20:45,-40,1,T2
