Date,Heure,T l'air à deux mètres du sol (°C),T ressentie au vent (°C),T du point de rosée (°C),Direction du vent (km/h),Vitesse du vent lors de la mesure (km/h),Vitesse moyenne du vent sur la dernière heure (km/h),Vitesse du vent maximum sur la dernière heure (km/h),Humidité relative (%),Pression atmosphérique ramenée au niveau de la mer (hPa),Visibilité (Km),Nebulosité (octa),Précipitations (mm/heure(s)),Conditions observées à la station
2025-04-Ven. 25,12:00,13.6,13.6,8.8,ENE,5.6,--,13.0,73,1021.2(-0.7/3h),15,8/8,0/3h0/6h,--
2025-04-Ven. 25,11:00,13.6,13.6,8.6,NE,5.6,--,11.1,72,1021.5(-0.4/3h),14,8/8,0/1h,--
2025-04-Ven. 25,10:00,13.0,12.6,8.9,N,7.4,--,14.8,76,1021.8(-0.1/3h),11,7/8,0/1h,--
2025-04-Ven. 25,09:00,11.7,11.1,8.9,N,7.4,--,13.0,83,1022(0.1/3h),8,8/8,0/3h,--
2025-04-Ven. 25,08:00,10.4,10,8.3,N,5.6,--,13.0,87,1022.1(0.5/3h),8,8/8,0/1h,--
2025-04-Ven. 25,07:00,10.2,9.4,8.0,N,7.4,--,14.8,86,1022(0.7/3h),6,8/8,0/1h,--
2025-04-Ven. 25,06:00,9.5,9,7.6,NNO,5.6,--,14.8,88,1022(0.7/3h),11,8/8,0/3h0/12h0/24h,--
2025-04-Ven. 25,05:00,9.2,8.7,7.3,N,5.6,--,11.1,88,1021.6(0.1/3h),12,8/8,0/1h,--
2025-04-Ven. 25,04:00,9.0,9.0,7.4,NNO,3.7,--,11.1,90,1021.3(-0.3/3h),12,7/8,0/1h,--
2025-04-Ven. 25,03:00,8.7,8.1,7.1,N,5.6,--,11.1,90,1021.3(-0.7/3h),8,8/8,0/3h,--
2025-04-Ven. 25,02:00,8.0,7.3,6.3,N,5.6,--,7.4,89,1021.6(-0.6/3h),5,--,0/1h,--
2025-04-Ven. 25,01:00,8.3,8.3,5.6,N,3.7,--,7.4,83,1021.6(-0.3/3h),13,--,0/1h,--
2025-04-Ven. 25,00:00,8.0,8.0,5.3,NNO,3.7,--,7.4,83,1022.1(0.1/3h),15,0/8,0/3h0/6h,--
2025-04-Sam. 26,23:00,13.6,13.6,7.1,N,5.6,--,9.3,65,1021(0.6/3h),20,1/8,0/1h,--
2025-04-Sam. 26,22:00,14.4,14.4,7.2,N,5.6,--,11.1,62,1020.8(0.8/3h),19,0/8,0/1h,--
2025-04-Sam. 26,21:00,14.6,14.5,7.6,N,7.4,--,13.0,63,1020.8(1.3/3h),20,1/8,0/3h,--
2025-04-Sam. 26,20:00,14.9,14.9,8.1,N,5.6,--,13.0,64,1020.4(1.2/3h),20,0/8,0/1h,--
2025-04-Sam. 26,19:00,16.2,16.2,7.4,N,7.4,--,14.8,56,1019.9(1.2/3h),17,--,0/1h,--
2025-04-Sam. 26,18:00,17.6,17.6,7.0,NE,9.3,--,16.7,50,1019.4(1.0/3h),20,5/8,0/3h0/12h,--
2025-04-Sam. 26,17:00,18.5,18.5,7.0,NE,9.3,--,18.5,47,1019(0.6/3h),20,--,0/1h,--
2025-04-Sam. 26,16:00,19.2,19.2,5.6,NE,13.0,--,18.5,41,1018.6(0.0/3h),17,--,0/1h,--
2025-04-Sam. 26,15:00,19.4,19.4,7.2,NE,11.1,--,18.5,45,1018.3(0.1/3h),15,--,0/3h,--
2025-04-Sam. 26,14:00,19.4,19.4,8.7,NE,9.3,--,16.7,50,1018.4(-0.2/3h),11,--,0/1h,--
2025-04-Sam. 26,13:00,18.1,18.1,8.9,NE,9.3,--,18.5,55,1018.6(-0.4/3h),17,--,0/1h,--
2025-04-Sam. 26,12:00,18.5,18.5,8.5,NE,9.3,--,20.4,52,1018.4(-0.7/3h),11,--,0/3h0/6h,--
2025-04-Sam. 26,11:00,17.3,17.3,9.0,NE,7.4,--,16.7,58,1018.7(-0.4/3h),9,--,0/1h,--
2025-04-Sam. 26,10:00,15.9,15.8,9.6,NE,9.3,--,14.8,66,1019.1(0.1/3h),7,--,0/1h,--
2025-04-Sam. 26,09:00,14.0,13.5,8.4,NE,9.3,--,14.8,69,1019.3(0.5/3h),6,--,0/3h,--
2025-04-Sam. 26,08:00,12.4,11.9,8.5,NE,7.4,--,13.0,77,1019.3(0.7/3h),3.4,--,0/1h,Du brouillard ou du brouillard glacé (plus correctement designé sous le nom de brume) est observé et la visibilité n'est ni inférieure à 5/8 de mille ni supérieure à 6 milles
2025-04-Sam. 26,07:00,10.6,9.8,7.7,N,7.4,--,11.1,82,1019.2(0.7/3h),7,--,0/1h,--
2025-04-Sam. 26,06:00,9.1,8.6,7.4,N,5.6,--,11.1,89,1019(0.2/3h),5,--,0/3h0/12h0/24h,--
2025-04-Sam. 26,05:00,9.0,9.0,7.3,N,3.7,--,13.0,89,1018.7(0.0/3h),7,5/8,0/1h,--
2025-04-Sam. 26,04:00,8.8,8.2,7.2,N,5.6,--,7.4,90,1018.6(-0.5/3h),9,7/8,0/1h,--
2025-04-Sam. 26,03:00,8.7,8.7,7.3,N,3.7,--,7.4,91,1018.8(-0.5/3h),6,--,0/3h,--
2025-04-Sam. 26,02:00,9.1,9.1,7.5,N,3.7,--,7.4,90,1018.7(-0.8/3h),6,--,0/1h,--
2025-04-Sam. 26,01:00,9.5,9.5,7.6,N,3.7,--,5.6,88,1019.1(-0.5/3h),8,--,0/1h,--
2025-04-Sam. 26,00:00,10.4,10.4,8.2,NNE,3.7,--,7.4,86,1019.2(-0.6/3h),9,0/8,0/3h0/6h,--
2025-04-Dim. 27,23:00,14.8,14.7,8.9,N,7.4,--,11.1,68,1026.1(0.9/3h),11,--,0/1h,--
2025-04-Dim. 27,22:00,15.0,15.0,9.1,N,5.6,--,13.0,68,1025.9(1.3/3h),13,--,0/1h,--
2025-04-Dim. 27,21:00,15.7,15.7,8.0,N,5.6,--,9.3,60,1025.6(1.3/3h),22,--,0/3h,--
2025-04-Dim. 27,20:00,16.9,16.9,7.8,N,5.6,--,11.1,55,1025.1(1.0/3h),23,--,0/1h,--
2025-04-Dim. 27,19:00,18.1,18.1,6.9,NNE,5.6,--,9.3,48,1024.5(0.5/3h),30,--,0/1h,--
2025-04-Dim. 27,18:00,19.4,19.4,6.5,NE,3.7,--,9.3,43,1024.2(0.3/3h),35,8/8,0/3h0/12h,--
2025-04-Dim. 27,17:00,19.6,19.6,7.3,NE,7.4,--,13.0,45,1024(0.0/3h),25,7/8,0/1h,--
2025-04-Dim. 27,16:00,20.1,20.1,6.8,ENE,9.3,--,14.8,42,1023.9(0.0/3h),40,7/8,0/1h,--
2025-04-Dim. 27,15:00,20.7,20.7,7.7,NE,7.4,--,14.8,43,1023.8(-0.2/3h),25,7/8,0/3h,--
2025-04-Dim. 27,14:00,20.1,20.1,7.1,ENE,9.3,--,18.5,43,1024(0.0/3h),18,7/8,0/1h,--
2025-04-Dim. 27,13:00,19.9,19.9,7.9,N,7.4,--,22.2,46,1023.9(-0.4/3h),25,6/8,0/1h,--
2025-04-Dim. 27,12:00,20.4,20.4,10.2,N,7.4,--,16.7,52,1024(-0.1/3h),16,2/8,0/3h0/6h,--
2025-04-Dim. 27,11:00,19.2,19.2,9.7,N,7.4,--,16.7,54,1024(0.4/3h),15,1/8,0/1h,--
2025-04-Dim. 27,10:00,17.5,17.5,10.1,NNO,7.4,--,14.8,62,1024.4(1.0/3h),11,1/8,0/1h,--
2025-04-Dim. 27,09:00,16.4,16.4,10.0,N,5.6,--,13.0,66,1024.3(1.4/3h),5,--,0/3h,--
2025-04-Dim. 27,08:00,14.7,14.7,9.7,NNO,5.6,--,13.0,72,1023.8(1.4/3h),5,7/8,0/1h,--
2025-04-Dim. 27,07:00,13.0,13,9.3,NNO,5.6,--,11.1,78,1023.6(1.5/3h),8,7/8,0/1h,--
2025-04-Dim. 27,06:00,12.1,12.1,9.3,N,3.7,--,16.7,83,1023(1.0/3h),4.1,8/8,0/3h0/12h0/24h,Du brouillard ou du brouillard glacé (plus correctement designé sous le nom de brume) est observé et la visibilité n'est ni inférieure à 5/8 de mille ni supérieure à 6 milles
2025-04-Dim. 27,05:00,10.8,10.8,8.7,NNO,3.7,--,11.1,87,1022.5(0.6/3h),7,7/8,0/1h,--
2025-04-Dim. 27,04:00,10.9,10.9,8.3,N,3.7,--,7.4,84,1022.1(0.2/3h),6,7/8,0/1h,--
2025-04-Dim. 27,03:00,11.5,11.5,8.7,NNO,3.7,--,7.4,83,1022(0.5/3h),5,8/8,0/3h,--
2025-04-Dim. 27,02:00,11.8,11.6,8.3,N,5.6,--,7.4,79,1021.9(0.8/3h),6,--,0/1h,--
2025-04-Dim. 27,01:00,12.3,12.2,7.8,N,5.6,--,9.3,74,1021.9(1.0/3h),9,--,0/1h,--
2025-04-Dim. 27,00:00,13.0,13,7.0,N,5.6,--,13.0,67,1021.5(0.6/3h),15,1/8,0/3h0/6h,--
2025-04-Lun. 28,23:00,15.6,15.6,7.4,NE,5.6,--,11.1,58,1024.7(0.3/3h),25,0/8,0/1h,--
2025-04-Lun. 28,22:00,16.5,16.5,8.5,NE,7.4,--,11.1,59,1024.9(1.1/3h),25,0/8,0/1h,--
2025-04-Lun. 28,21:00,17.5,17.5,8.6,NE,7.4,--,13.0,56,1024.6(1.2/3h),27,0/8,0/3h,--
2025-04-Lun. 28,20:00,18.7,18.7,7.8,NE,9.3,--,13.0,49,1024.3(1.0/3h),25,0/8,0/1h,--
2025-04-Lun. 28,19:00,20.7,20.7,6.2,NE,7.4,--,14.8,39,1023.6(0.2/3h),25,0/8,0/1h,--
2025-04-Lun. 28,18:00,22.2,22.2,6.8,NE,9.3,--,14.8,37,1023.2(-0.5/3h),25,1/8,0/3h0/12h,--
2025-04-Lun. 28,17:00,22.8,22.8,8.5,ENE,9.3,--,14.8,40,1023.1(-1.0/3h),17,1/8,0/1h,--
2025-04-Lun. 28,16:00,23.8,23.8,8.6,ENE,9.3,--,13.0,38,1023.3(-1.1/3h),25,1/8,0/1h,--
2025-04-Lun. 28,15:00,23.5,23.5,8.4,ESE,3.7,--,13.0,38,1023.7(-1.0/3h),25,2/8,0/3h,--
2025-04-Lun. 28,14:00,23.8,23.8,8.2,ENE,5.6,--,13.0,37,1024.1(-0.9/3h),30,--,0/1h,--
2025-04-Lun. 28,13:00,23.5,23.5,8.4,E,7.4,--,16.7,38,1024.4(-1.1/3h),25,2/8,0/1h,--
2025-04-Lun. 28,12:00,22.8,22.8,9.2,NNE,5.6,--,13.0,42,1024.7(-1.2/3h),21,1/8,0/3h0/6h,--
2025-04-Lun. 28,11:00,22.1,22.1,9.6,ENE,5.6,--,14.8,45,1025.1(-0.9/3h),20,0/8,0/1h,--
2025-04-Lun. 28,10:00,20.4,20.4,8.4,ENE,7.4,--,14.8,46,1025.6(-0.3/3h),15,0/8,0/1h,--
2025-04-Lun. 28,09:00,18.0,18.0,8.3,E,5.6,--,11.1,53,1026.1(0.4/3h),12,0/8,0/3h,--
2025-04-Lun. 28,08:00,16.3,16.3,8.5,NNE,3.7,--,9.3,60,1026.2(0.8/3h),12,0/8,0/1h,--
2025-04-Lun. 28,07:00,14.6,14.6,8.1,N,5.6,--,11.1,65,1026.1(1.0/3h),12,0/8,0/1h,--
2025-04-Lun. 28,06:00,13.1,13.1,7.3,N,3.7,--,13.0,68,1025.9(0.5/3h),12,0/8,0/3h0/12h0/24h,--
2025-04-Lun. 28,05:00,11.5,11.3,6.8,N,5.6,--,13.0,73,1025.6(0.0/3h),9,--,0/1h,--
2025-04-Lun. 28,04:00,11.9,11.8,7.2,N,5.6,--,9.3,73,1025.2(-0.5/3h),10,--,0/1h,--
2025-04-Lun. 28,03:00,12.0,11.9,7.5,N,5.6,--,9.3,74,1025.4(-0.6/3h),10,--,0/3h,--
2025-04-Lun. 28,02:00,12.7,12.7,8.0,N,5.6,--,11.1,73,1025.5(-0.7/3h),10,--,0/1h,--
2025-04-Lun. 28,01:00,13.0,13,8.3,N,5.6,--,11.1,73,1025.7(-0.3/3h),9,--,0/1h,--
2025-04-Lun. 28,00:00,13.9,13.7,8.5,N,7.4,--,11.1,70,1026(0.3/3h),12,--,0/3h0/6h,--
2025-04-Mar. 29,23:00,15.5,15.5,6.5,NNO,1.9,--,3.7,55,1022.2(0.3/3h),40,--,0/1h,--
2025-04-Mar. 29,22:00,15.4,15.4,6.4,NE,3.7,--,9.3,55,1022.1(0.6/3h),35,--,0/1h,--
2025-04-Mar. 29,21:00,18.1,18.1,6.0,NNE,7.4,--,11.1,45,1021.9(0.7/3h),23,--,0/3h,--
2025-04-Mar. 29,20:00,19.3,19.3,5.7,NE,7.4,--,11.1,41,1021.7(0.5/3h),23,--,0/1h,--
2025-04-Mar. 29,19:00,21.5,21.5,5.0,ENE,5.6,--,11.1,34,1021.2(-0.4/3h),55,--,0/1h,--
2025-04-Mar. 29,18:00,23.1,23.1,5.9,E,7.4,--,13.0,33,1021(-1.0/3h),35,--,0/3h0/12h,--
2025-04-Mar. 29,17:00,24.2,24.2,4.5,E,9.3,--,20.4,28,1021.1(-1.3/3h),25,0/8,0/1h,--
2025-04-Mar. 29,16:00,24.8,24.8,5.0,E,9.3,--,18.5,28,1021.5(-1.3/3h),25,0/8,0/1h,--
2025-04-Mar. 29,15:00,24.9,24.9,4.6,ESE,9.3,--,16.7,27,1021.9(-1.2/3h),25,0/8,0/3h,--
2025-04-Mar. 29,14:00,25.1,25.1,4.8,E,9.3,--,18.5,27,1022.3(-1.3/3h),25,0/8,0/1h,--
2025-04-Mar. 29,13:00,24.8,24.8,7.0,E,11.1,--,18.5,32,1022.8(-1.2/3h),25,0/8,0/1h,--
2025-04-Mar. 29,12:00,24.1,24.1,5.9,ESE,11.1,--,18.5,31,1023.2(-1.0/3h),25,0/8,0/3h0/6h,--
2025-04-Mar. 29,11:00,23.8,23.8,6.1,E,7.4,--,14.8,32,1023.7(-0.6/3h),29,--,0/1h,--
2025-04-Mar. 29,10:00,22.9,22.9,6.2,E,7.4,--,13.0,34,1024.1(-0.4/3h),25,0/8,0/1h,--
2025-04-Mar. 29,09:00,20.8,20.8,8.1,ENE,5.6,--,9.3,44,1024.3(0.1/3h),25,0/8,0/3h,--
2025-04-Mar. 29,08:00,18.5,18.5,7.9,NE,3.7,--,9.3,50,1024.5(0.4/3h),25,0/8,0/1h,--
2025-04-Mar. 29,07:00,16.2,16.2,7.7,ENE,5.6,--,9.3,57,1024.8(0.9/3h),25,0/8,0/1h,--
2025-04-Mar. 29,06:00,14.1,14.1,7.6,N,5.6,--,9.3,65,1024.6(0.7/3h),25,0/8,0/3h0/12h0/24h,--
2025-04-Mar. 29,05:00,11.6,11.6,5.9,N,3.7,--,9.3,68,1024.3(0.3/3h),25,0/8,0/1h,--
2025-04-Mar. 29,04:00,12.1,12.1,5.9,N,3.7,--,5.6,66,1024(-0.2/3h),25,0/8,0/1h,--
2025-04-Mar. 29,03:00,12.6,12.6,6.0,N,3.7,--,5.6,64,1024(-0.7/3h),29,--,0/3h,--
2025-04-Mar. 29,02:00,13.6,13.6,6.2,NNE,3.7,--,7.4,61,1024(-0.8/3h),30,--,0/1h,--
2025-04-Mar. 29,01:00,14.5,14.5,6.6,N,1.9,--,7.4,59,1024.1(-0.8/3h),30,--,0/1h,--
2025-04-Mar. 29,00:00,14.8,14.8,6.6,NE,5.6,--,9.3,58,1024.6(-0.1/3h),25,0/8,0/3h0/6h,--
2025-04-Mer. 30,23:00,16.7,16.7,9.6,NNO,1.9,--,3.7,63,1019.2(0.4/3h),20,0/8,0/1h,--
2025-04-Mer. 30,22:00,17.0,17.0,9.9,NNO,1.9,--,3.7,63,1019.1(0.4/3h),20,0/8,0/1h,--
2025-04-Mer. 30,21:00,19.2,19.2,9.7,E,3.7,--,7.4,54,1018.7(0.3/3h),20,0/8,0/3h,--
2025-04-Mer. 30,20:00,21.3,21.3,9.5,E,3.7,--,7.4,47,1018.6(0.1/3h),20,0/8,0/1h,--
2025-04-Mer. 30,19:00,22.8,22.8,9.2,E,5.6,--,11.1,42,1018.5(-0.3/3h),20,0/8,0/1h,--
2025-04-Mer. 30,18:00,24.9,24.9,8.8,ESE,7.4,--,13.0,36,1018.2(-0.8/3h),20,0/8,0/3h0/12h,--
2025-04-Mer. 30,17:00,26.3,26.3,8.3,E,7.4,--,13.0,32,1018.3(-1.2/3h),20,1/8,0/1h,--
2025-04-Mer. 30,16:00,26.8,26.8,7.8,ENE,5.6,--,11.1,30,1018.6(-1.6/3h),20,1/8,0/1h,--
2025-04-Mer. 30,15:00,27.0,27.0,5.3,E,5.6,--,13.0,25,1018.9(-1.7/3h),20,1/8,0/3h,--
2025-04-Mer. 30,14:00,27.1,27.1,9.0,ENE,5.6,--,13.0,32,1019.5(-1.7/3h),20,1/8,0/1h,--
2025-04-Mer. 30,13:00,26.5,26.5,10.2,NE,5.6,--,14.8,36,1020.2(-1.5/3h),20,0/8,0/1h,--
2025-04-Mer. 30,12:00,25.9,25.9,10.5,ENE,3.7,--,13.0,38,1020.7(-1.1/3h),20,0/8,0/3h0/6h,--
2025-04-Mer. 30,11:00,25.3,25.3,11.5,ENE,5.6,--,16.7,42,1021.3(-0.4/3h),27,--,0/1h,--
2025-04-Mer. 30,10:00,24.1,24.1,9.3,ENE,3.7,--,11.1,39,1021.9(0.0/3h),20,0/8,0/1h,--
2025-04-Mer. 30,09:00,22.0,22.0,9.8,ENE,3.7,--,9.3,46,1021.9(0.1/3h),20,0/8,0/3h,--
2025-04-Mer. 30,08:00,19.6,19.6,7.7,E,1.9,--,5.6,46,1021.9(0.5/3h),20,0/8,0/1h,--
2025-04-Mer. 30,07:00,18.2,18.2,8.2,E,3.7,--,7.4,52,1022.1(0.6/3h),20,0/8,0/1h,--
2025-04-Mer. 30,06:00,15.4,15.4,8.6,ENE,3.7,--,5.6,64,1022.1(0.4/3h),20,0/8,0/3h0/12h0/24h,--
2025-04-Mer. 30,05:00,11.3,11.3,7.0,NNE,1.9,--,5.6,75,1021.7(0.1/3h),23,--,0/1h,--
2025-04-Mer. 30,04:00,11.7,11.7,6.8,N,1.9,--,3.7,72,1021.7(-0.1/3h),30,--,0/1h,--
2025-04-Mer. 30,03:00,12.1,12.1,6.6,N,3.7,--,3.7,69,1021.8(-0.3/3h),35,--,0/3h,--
2025-04-Mer. 30,02:00,12.9,12.9,6.5,NNO,0.0,--,3.7,65,1021.6(-0.7/3h),40,--,0/1h,--
2025-04-Mer. 30,01:00,14.8,14.8,6.9,N,3.7,--,3.7,59,1021.7(-0.4/3h),40,--,0/1h,--
2025-04-Mer. 30,00:00,15.4,15.4,6.4,N,1.9,--,3.7,55,1022(0.0/3h),40,--,0/3h0/6h,--
2025-05-Jeu. 01,23:00,17.4,17.4,11.0,O,3.7,--,5.6,66,1016.4(0.8/3h),27,--,0/1h,--
2025-05-Jeu. 01,22:00,18.7,18.7,10.5,O,3.7,--,5.6,59,1016.3(1.2/3h),28,8/8,0/1h,--
2025-05-Jeu. 01,21:00,17.6,17.6,10.2,NNO,0.0,--,3.7,62,1016(0.9/3h),19,--,0/3h,--
2025-05-Jeu. 01,20:00,18.9,18.9,9.7,SSO,1.9,--,5.6,55,1015.6(0.5/3h),13,--,0/1h,--
2025-05-Jeu. 01,19:00,23.3,23.3,8.2,SO,3.7,--,11.1,38,1014.9(-0.4/3h),40,--,0/1h,--
2025-05-Jeu. 01,18:00,26.2,26.2,11.5,SSO,5.6,--,13.0,40,1014.8(-0.7/3h),30,--,0/3h0/12h,--
2025-05-Jeu. 01,17:00,26.7,26.7,11.2,S,7.4,--,14.8,38,1014.8(-1.2/3h),45,--,0/1h,--
2025-05-Jeu. 01,16:00,27.2,27.2,10.4,SE,9.3,--,14.8,35,1015.2(-1.3/3h),20,7/8,0/1h,--
2025-05-Jeu. 01,15:00,27.8,27.8,10.5,SE,11.1,--,18.5,34,1015.5(-1.5/3h),20,7/8,0/3h,--
2025-05-Jeu. 01,14:00,27.8,27.8,10.0,SSE,7.4,--,16.7,33,1016(-1.4/3h),20,7/8,0/1h,--
2025-05-Jeu. 01,13:00,28.4,28.4,9.6,S,9.3,--,16.7,31,1016.4(-1.6/3h),20,6/8,0/1h,--
2025-05-Jeu. 01,12:00,27.6,27.6,11.6,S,9.3,--,16.7,37,1017(-1.3/3h),20,6/8,0/3h0/6h,--
2025-05-Jeu. 01,11:00,26.7,26.7,10.0,S,5.6,--,13.0,35,1017.4(-0.9/3h),20,4/8,0/1h,--
2025-05-Jeu. 01,10:00,25.4,25.4,10.4,SSE,5.6,--,9.3,39,1018.2(-0.5/3h),20,3/8,0/1h,--
2025-05-Jeu. 01,09:00,22.8,22.8,13.0,SSO,5.6,--,9.3,54,1018.5(0.0/3h),20,2/8,0/3h,--
2025-05-Jeu. 01,08:00,20.6,20.6,12.6,SSE,3.7,--,7.4,60,1018.5(0.0/3h),20,0/8,0/1h,--
2025-05-Jeu. 01,07:00,17.7,17.7,11.3,SE,3.7,--,7.4,66,1018.9(0.6/3h),20,0/8,0/1h,--
2025-05-Jeu. 01,06:00,16.0,16.0,11.0,ESE,1.9,--,3.7,72,1018.7(0.2/3h),20,0/8,0/3h0/12h0/24h,--
2025-05-Jeu. 01,05:00,11.8,11.8,9.2,ENE,1.9,--,3.7,84,1018.9(0.2/3h),20,0/8,0/1h,--
2025-05-Jeu. 01,04:00,13.0,13.0,9.4,NNO,0.0,--,3.7,79,1018.5(-0.2/3h),20,0/8,0/1h,--
2025-05-Jeu. 01,03:00,14.4,14.4,9.4,NNO,0.0,--,1.9,72,1018.6(-0.4/3h),25,--,0/3h,--
2025-05-Jeu. 01,02:00,14.2,14.2,9.2,NNO,0.0,--,5.6,72,1018.6(-0.7/3h),24,--,0/1h,--
2025-05-Jeu. 01,01:00,15.3,15.3,9.4,N,1.9,--,1.9,68,1018.6(-0.5/3h),24,--,0/1h,--
2025-05-Jeu. 01,00:00,15.6,15.6,9.5,NNO,0.0,--,1.9,67,1018.9(0.1/3h),20,--,0/3h0/6h,--
2025-05-Ven. 02,23:00,19.9,19.9,12.4,NNE,3.7,--,7.4,62,1012.4(-0.4/3h),21,--,0/1h,--
2025-05-Ven. 02,22:00,21.3,21.3,12.4,N,1.9,--,9.3,57,1012.3(-0.1/3h),27,--,0/1h,--
2025-05-Ven. 02,21:00,21.3,21.3,12.4,NNE,3.7,--,5.6,57,1012.5(-0.3/3h),19,--,0/3h,--
2025-05-Ven. 02,20:00,20.5,20.5,13.0,ENE,5.6,--,7.4,62,1012.8(-0.3/3h),30,--,0/1h,--
2025-05-Ven. 02,19:00,22.3,22.3,12.8,E,1.9,--,5.6,55,1012.4(-0.8/3h),40,--,0/1h,--
2025-05-Ven. 02,18:00,24.9,24.9,12.5,ESE,3.7,--,11.1,46,1012.7(-0.8/3h),45,--,0/3h0/12h,--
2025-05-Ven. 02,17:00,26.4,26.4,11.7,E,7.4,--,13.0,40,1012.9(-1.1/3h),25,6/8,0/1h,--
2025-05-Ven. 02,16:00,27.0,27.0,11.5,E,5.6,--,16.7,38,1013.1(-0.8/3h),30,6/8,0/1h,--
2025-05-Ven. 02,15:00,27.4,27.4,12.2,ENE,7.4,--,11.1,39,1013.4(-1.2/3h),25,5/8,0/3h,--
2025-05-Ven. 02,14:00,27.2,27.2,12.8,OSO,1.9,--,11.1,41,1014(-1.3/3h),20,5/8,0/1h,--
2025-05-Ven. 02,13:00,26.9,26.9,12.9,NE,3.7,--,13.0,42,1013.9(-2.0/3h),20,5/8,0/1h,--
2025-05-Ven. 02,12:00,26.2,26.2,11.9,N,3.7,--,16.7,41,1014.7(-1.4/3h),20,5/8,0/3h0/6h,--
2025-05-Ven. 02,11:00,25.5,25.5,10.1,E,1.9,--,9.3,38,1015.3(-1.0/3h),10,5/8,0/1h,--
2025-05-Ven. 02,10:00,24.3,24.3,10.9,N,1.9,--,11.1,43,1016(0.2/3h),20,5/8,0/1h,--
2025-05-Ven. 02,09:00,23.5,23.5,11.9,NE,5.6,--,11.1,48,1016.2(0.5/3h),30,6/8,0/3h,--
2025-05-Ven. 02,08:00,22.0,22.0,13.1,N,3.7,--,9.3,57,1016.5(0.9/3h),26,--,0/1h,--
2025-05-Ven. 02,07:00,19.9,19.9,11.9,N,3.7,--,7.4,60,1015.9(0.3/3h),20,6/8,0/1h,--
2025-05-Ven. 02,06:00,16.7,16.7,11.8,ONO,5.6,--,9.3,73,1015.9(0.2/3h),20,1/8,0/3h0/12h0/24h,--
2025-05-Ven. 02,05:00,12.9,12.9,11.3,OSO,3.7,--,5.6,90,1015.9(-0.2/3h),22,--,0/1h,--
2025-05-Ven. 02,04:00,12.8,12.8,11.0,OSO,3.7,--,5.6,89,1015.9(-0.4/3h),21,--,0/1h,--
2025-05-Ven. 02,03:00,13.4,13.4,10.7,SO,1.9,--,1.9,84,1015.9(-0.6/3h),25,--,0/3h,--
2025-05-Ven. 02,02:00,14.1,14.1,11.1,OSO,1.9,--,3.7,82,1016(-0.5/3h),27,--,0/1h,--
2025-05-Ven. 02,01:00,17.3,17.3,11.1,OSO,1.9,--,3.7,67,1016.1(-0.2/3h),30,7/8,0/1h,--
2025-05-Ven. 02,00:00,18.5,18.5,11.1,OSO,1.9,--,5.6,62,1016.3(0.3/3h),30,7/8,0/3h0/6h,--
2025-05-Sam. 03,23:00,15.2,14.7,10.2,NE,11.1,--,14.8,72,1013(1.3/3h),13,7/8,0/1h,--
2025-05-Sam. 03,22:00,15.8,15.6,11.2,NE,9.3,--,13.0,74,1012.8(2.2/3h),11,8/8,0/1h,--
2025-05-Sam. 03,21:00,16.0,16.0,12.5,NE,7.4,--,16.7,80,1012.6(2.3/3h),9,7/8,0/3h,--
2025-05-Sam. 03,20:00,16.7,16.3,13.0,N,13.0,--,20.4,79,1011.6(1.5/3h),12,7/8,0/1h,--
2025-05-Sam. 03,19:00,18.0,18.0,14.1,N,7.4,--,14.8,78,1010.5(0.4/3h),9,--,0/1h,--
2025-05-Sam. 03,18:00,18.9,18.9,14.2,N,7.4,--,14.8,74,1010.2(-0.2/3h),9,--,0/3h4/12h,--
2025-05-Sam. 03,17:00,19.9,19.9,15.1,N,7.4,--,18.5,74,1010(0.5/3h),15,6/8,0/1h,--
2025-05-Sam. 03,16:00,19.0,19.0,15.1,NE,5.6,--,11.1,78,1010.1(0.2/3h),16,--,0/1h,Ciel clair
2025-05-Sam. 03,15:00,16.7,16.7,13.6,NO,3.7,--,27.8,82,1010.5(-0.1/3h),10,6/8,4/3h,"Du tonnerre est perçu au moment de l'observation, ou au cours des 15 minutes qui précèdent le moment de l'observation, mais il n'y a pas de précipitations à la station au moment de l'observation"
2025-05-Sam. 03,14:00,24.1,24.1,12.4,OSO,11.1,--,20.4,48,1009.3(-1.3/3h),20,6/8,0/1h,--
2025-05-Sam. 03,13:00,23.7,23.7,12.7,SO,13.0,--,22.2,50,1009.7(-1.2/3h),20,4/8,0/1h,--
2025-05-Sam. 03,12:00,24.9,24.9,12.8,O,13.0,--,20.4,47,1010.3(-0.4/3h),20,4/8,0/3h0/6h,--
2025-05-Sam. 03,11:00,24.8,24.8,13.7,OSO,11.1,--,20.4,50,1010.6(-0.2/3h),20,3/8,0/1h,--
2025-05-Sam. 03,10:00,24.1,24.1,13.3,O,11.1,--,18.5,51,1010.9(-0.1/3h),20,1/8,0/1h,--
2025-05-Sam. 03,09:00,22.9,22.9,13.1,SO,9.3,--,18.5,54,1010.8(-0.2/3h),20,1/8,0/3h,--
2025-05-Sam. 03,08:00,20.6,20.6,12.8,OSO,9.3,--,16.7,61,1011(-0.1/3h),20,5/8,0/1h,--
2025-05-Sam. 03,07:00,19.5,19.5,13.7,SO,7.4,--,11.1,69,1011.2(0.0/3h),20,5/8,0/1h,--
